mode,scenario,difficulty,trial_id,success,collision,steps,path_length,path_smoothness,min_clearance,planning_cpu_time,execution_cpu_time,num_obstacles
Offline_AEGAfi,dynamic,medium,0,True,False,87,11.52,0.5762043362368922,1.0038246043737922,5.346543073654175,0.0010149478912353516,4
Offline_AEGAfi,dynamic,medium,1,True,False,87,11.520000000000005,0.8035192451528071,0.7681110570173342,4.944851636886597,0.001125335693359375,4
Offline_AEGAfi,dynamic,medium,2,True,False,87,11.520000000000001,0.5603971124167538,0.9459205268511282,5.13532018661499,0.0010416507720947266,4
Offline_AEGAfi,dynamic,medium,3,True,False,87,11.519999999999998,0.6788705736216817,0.9717618695510686,5.2088611125946045,0.0011284351348876953,4
Offline_AEGAfi,dynamic,medium,4,True,False,87,11.519999999999989,0.6187409763715646,0.9263281308645499,4.951700925827026,0.0009887218475341797,4
