mode,scenario,difficulty,trial_id,success,collision,steps,path_length,path_smoothness,min_clearance,planning_cpu_time,num_obstacles
Online_APF,open,extreme,0,False,True,30,3.0180000000000002,0.4332099594412365,0.11311737752624751,0.0006546974182128906,9
Online_APF,open,extreme,1,False,True,30,3.0180000000000002,0.4332099594412365,0.11311737752624751,0.0011680126190185547,9
Online_APF,open,extreme,2,False,True,30,3.0180000000000002,0.4332099594412365,0.11311737752624751,0.0014126300811767578,9
Online_APF,open,extreme,3,False,True,30,3.0180000000000002,0.4332099594412365,0.11311737752624751,0.0011222362518310547,9
Online_APF,open,extreme,4,False,True,30,3.0180000000000002,0.4332099594412365,0.11311737752624751,0.0005540847778320312,9
