mode,scenario,difficulty,trial_id,success,collision,steps,path_length,path_smoothness,min_clearance,planning_cpu_time,num_obstacles
Online_APF,open,medium,0,True,False,95,11.568880984785746,2.1849888847167636,0.39794949807257707,0.006880521774291992,4
Online_APF,open,medium,1,True,False,95,11.568880984785746,2.1849888847167636,0.39794949807257707,0.004019260406494141,4
Online_APF,open,medium,2,True,False,95,11.568880984785746,2.1849888847167636,0.39794949807257707,0.0021500587463378906,4
Online_APF,open,medium,3,True,False,95,11.568880984785746,2.1849888847167636,0.39794949807257707,0.0022742748260498047,4
Online_APF,open,medium,4,True,False,95,11.568880984785746,2.1849888847167636,0.39794949807257707,0.0016689300537109375,4
