mode,scenario,difficulty,trial_id,success,collision,steps,path_length,path_smoothness,min_clearance,planning_cpu_time,execution_cpu_time,num_obstacles
Offline_AEGAfi,clutter,medium,0,False,True,70,8.873999999999997,1.0294300034689523,0.14141577264702754,8.060990333557129,0.0011394023895263672,25
Offline_AEGAfi,clutter,medium,1,False,True,70,8.873999999999997,1.0294300034689523,0.14141577264702754,8.051058053970337,0.0008304119110107422,25
Offline_AEGAfi,clutter,medium,2,False,True,69,8.692000000000002,0.8423220065274102,0.11677485568428403,8.048660516738892,0.00080108642578125,25
Offline_AEGAfi,clutter,medium,3,False,True,70,8.873999999999997,1.0294300034689523,0.14141577264702754,8.00325059890747,0.0008087158203125,25
Offline_AEGAfi,clutter,medium,4,False,True,70,8.873999999999997,1.0294300034689523,0.14141577264702754,8.017767190933228,0.0008766651153564453,25
Offline_AEGAfi,clutter,medium,5,False,True,71,8.896,0.9589458777347935,0.12174345783382123,8.044681310653687,0.0011544227600097656,25
Offline_AEGAfi,clutter,medium,6,False,True,70,8.746,0.9694350157711599,0.14648715196093376,8.017658710479736,0.0009462833404541016,25
Offline_AEGAfi,clutter,medium,7,False,True,70,8.873999999999997,1.0294300034689523,0.14141577264702754,8.023795366287231,0.0010104179382324219,25
