mode,scenario,trial_id,success,collision,steps,path_length,path_smoothness,min_clearance,heading_stability,planning_cpu_time,execution_cpu_time,total_cpu_time,avg_planning_time_per_step,max_speed,avg_speed,ga_generations
Offline_AEGAfi,clutter,0,True,False,92,12.270000000000005,1.8415118240485338,0.39215971065233424,0.017312702548524614,14.803769588470459,0.0024526119232177734,14.806222200393677,0.16091053900511368,1.5,1.3336956521739132,200
Offline_AEGAfi,clutter,1,True,False,92,12.270000000000005,1.8415118240485338,0.39215971065233424,0.017312702548524614,13.32177734375,0.0010950565338134766,13.322872400283813,0.1448019276494565,1.5,1.3336956521739132,200
Offline_AEGAfi,clutter,2,True,False,92,12.270000000000005,1.8415118240485338,0.39215971065233424,0.017312702548524614,11.708127975463867,0.0011782646179199219,11.709306240081787,0.12726226060286813,1.5,1.3336956521739132,200
Offline_AEGAfi,clutter,3,True,False,92,12.270000000000005,1.8415118240485338,0.39215971065233424,0.017312702548524614,11.3158278465271,0.0012967586517333984,11.317124605178833,0.12299812876659891,1.5,1.3336956521739132,200
Offline_AEGAfi,clutter,4,True,False,92,12.270000000000005,1.8415118240485338,0.39215971065233424,0.017312702548524614,10.8617422580719,0.001100301742553711,10.862842559814453,0.1180624158486076,1.5,1.3336956521739132,200
Offline_AEGAfi,clutter,5,True,False,92,12.270000000000005,1.8415118240485338,0.39215971065233424,0.017312702548524614,11.208249807357788,0.0012063980102539062,11.209456205368042,0.12182880225388901,1.5,1.3336956521739132,200
Offline_AEGAfi,clutter,6,True,False,92,12.270000000000005,1.8415118240485338,0.39215971065233424,0.017312702548524614,11.043087244033813,0.0011210441589355469,11.044208288192749,0.12003355700036754,1.5,1.3336956521739132,200
Offline_AEGAfi,clutter,7,True,False,92,12.270000000000005,1.8415118240485338,0.39215971065233424,0.017312702548524614,11.057873249053955,0.0011317729949951172,11.05900502204895,0.12019427444623865,1.5,1.3336956521739132,200
Offline_AEGAfi,clutter,8,True,False,92,12.270000000000005,1.8415118240485338,0.39215971065233424,0.017312702548524614,11.766680002212524,0.0011053085327148438,11.76778531074524,0.12789869567622308,1.5,1.3336956521739132,200
Offline_AEGAfi,clutter,9,True,False,92,12.270000000000005,1.8415118240485338,0.39215971065233424,0.017312702548524614,11.830469131469727,0.0011034011840820312,11.831572532653809,0.12859205577684485,1.5,1.3336956521739132,200
